fkey|symbol|name|board|stock_code|52_week_high|52_week_low|open|high|low|last|chg|chg_pct|Vol_00|buy_Vol_00|sell_Vol_00|update|logdate
8|PEB|PIMPINAN EHSAN BERHAD|Main|5622|2.6|0.635|0.820|0.820|0.820|0.82|-0.005|-0.61|0.820 / 40|0.820 / 40|0.820 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PESONA|PESONA METRO HOLDINGS BHD|Main|8311|0.415|0.17|0.240|0.245|0.240|0.245|0.005|2.08|0.240 / 7945|0.240 / 7945|0.240 / 7945|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PESONA-WC|PESONA METRO HOLDINGS BERHAD - WARRANTS C|Main|8311WC|0.235|0.03|0.060|0.065|0.060|0.065|-0.005|-7.14|0.060 / 1961|0.060 / 1961|0.060 / 1961|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PRTASCO|PROTASCO BHD|Main|5070|1.08|0.19|0.280|0.280|0.270|0.275|0.0|0.0|0.270 / 2200|0.270 / 2200|0.270 / 2200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PRTASCO-WA|PROTASCO BERHAD - WARRANTS A 2018/2023|Main|5070WA|0.22|0.035|0.070|0.070|0.065|0.07|0.0|0.0|0.065 / 21820|0.065 / 21820|0.065 / 21820|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PSIPTEK|PRINSIPTEK CORPORATION BHD|Main|7145|0.18|0.095|0.135|0.140|0.135|0.135|-0.005|-3.57|0.130 / 22797|0.130 / 22797|0.130 / 22797|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PSIPTEK-WA|PRINSIPTEK CORPORATION BERHAD - WARRANTS A|Main|7145WA|0.115|0.01|0.030|0.040|0.030|0.04|0.0|0.0|0.035 / 3650|0.035 / 3650|0.035 / 3650|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PTARAS|PINTARAS JAYA BHD|Main|9598|3.75|2.18|2.290|2.290|2.250|2.29|0.01|0.44|2.260 / 40|2.260 / 40|2.260 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|PUNCAK|PUNCAK NIAGA HOLDINGS BHD|Main|6807|0.695|0.315|0.420|0.420|0.400|0.405|-0.015|-3.57|0.405 / 66|0.405 / 66|0.405 / 66|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|SENDAI|EVERSENDAI CORPORATION BERHAD|Main|5205|1.09|0.455|0.595|0.595|0.575|0.585|-0.01|-1.68|0.580 / 3100|0.580 / 3100|0.580 / 3100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|SUNCON|SUNWAY CONSTRUCTION GROUP BERHAD|Main|5263|2.46|1.3|1.770|1.770|1.730|1.75|-0.02|-1.13|1.740 / 86|1.740 / 86|1.740 / 86|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|SYCAL|SYCAL VENTURES BHD|Main|9717|0.295|0.21|0.225|0.225|0.225|0.225|-0.01|-4.26|0.225 / 685|0.225 / 685|0.225 / 685|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|TRC|TRC SYNERGY BHD|Main|5054|0.75|0.405|0.565|0.570|0.555|0.555|-0.01|-1.77|0.555 / 45754|0.555 / 45754|0.555 / 45754|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|TSRCAP|TSR CAPITAL BHD|Main|5042|0.58|0.295|0.400|0.400|0.400|0.4|0.0|0.0|0.390 / 70|0.390 / 70|0.390 / 70|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|TSRCAP-WB|TSR CAPITAL BERHAD-WARRANTS B 16/20|Main|5042WB|0.14|0.03|-|-|-|0.045|0.0|0.0|0.040 / 30|0.040 / 30|0.040 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|VIZIONE|VIZIONE HOLDINGS BERHAD|Main|7070|1.05|0.11|1.040|1.040|1.010|1.03|-0.01|-0.96|1.020 / 393|1.020 / 393|1.020 / 393|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|VIZIONE-WC|VIZIONE HOLDINGS BERHAD-WARRANTS 2017/2022|Main|7070WC|0.51|0.05|0.455|0.455|0.425|0.425|-0.02|-4.49|0.420 / 100|0.420 / 100|0.420 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|WCEHB|WCE HOLDINGS BERHAD|Main|3565|1.21|0.465|0.550|0.555|0.540|0.545|0.005|0.93|0.545 / 20|0.545 / 20|0.545 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|WCT|WCT HOLDINGS BERHAD|Main|9679|1.65|0.66|0.905|0.905|0.875|0.89|-0.015|-1.66|0.890 / 368|0.890 / 368|0.890 / 368|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|WCT-WE|WCT HOLDINGS BERHAD-WARRANTS E|Main|9679WE|0.265|0.045|0.090|0.090|0.080|0.085|-0.005|-5.56|0.080 / 16416|0.080 / 16416|0.080 / 16416|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|ZECON|ZECON BHD|Main|7028|0.695|0.15|0.255|0.255|0.245|0.245|-0.005|-2.0|0.245 / 160|0.245 / 160|0.245 / 160|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|ZELAN|ZELAN BHD|Main|2283|0.13|0.025|0.060|0.065|0.055|0.055|-0.005|-8.33|0.055 / 18601|0.055 / 18601|0.055 / 18601|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|AHP|AMANAH HARTA TANAH PNB|Main|4952|0.85|0.7|-|-|-|0.755|0.0|0.0|0.745 / 20|0.745 / 20|0.745 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|ALAQAR|AL-AQAR HEALTHCARE REIT|Main|5116|1.4|1.08|1.330|1.330|1.330|1.33|0.0|0.0|1.320 / 179|1.320 / 179|1.320 / 179|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|ALSREIT|AL-SALAM REAL ESTATE INVESTMENT TRUST|Main|5269|0.94|0.77|0.810|0.810|0.800|0.8|0.0|0.0|0.800 / 280|0.800 / 280|0.800 / 280|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|AMFIRST|AMFIRST REITS|Main|5120|0.655|0.51|0.530|0.535|0.525|0.535|0.0|0.0|0.525 / 688|0.525 / 688|0.525 / 688|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|ARREIT|AMANAHRAYA REITS|Main|5127|0.9|0.81|0.845|0.845|0.840|0.84|0.0|0.0|0.840 / 334|0.840 / 334|0.840 / 334|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|ATRIUM|ATRIUM REITS|Main|5130|1.16|1.06|1.120|1.120|1.120|1.12|0.0|0.0|1.120 / 44|1.120 / 44|1.120 / 44|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|AXREIT|AXIS REITS|Main|5106|1.81|1.19|1.690|1.750|1.690|1.73|0.04|2.37|1.720 / 200|1.720 / 200|1.720 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|CMMT|CAPITALAND MALAYSIA MALL TRUST|Main|5180|1.29|0.98|1.100|1.110|1.090|1.1|0.0|0.0|1.100 / 81|1.100 / 81|1.100 / 81|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|HEKTAR|HEKTAR REITS|Main|5121|1.27|1.09|1.130|1.130|1.120|1.13|0.01|0.89|1.120 / 42|1.120 / 42|1.120 / 42|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|IGBREIT|IGB REAL ESTATE INV TRUST|Main|5227|1.81|1.46|1.800|1.800|1.770|1.77|-0.01|-0.56|1.770 / 1990|1.770 / 1990|1.770 / 1990|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|KIPREIT|KIP REAL ESTATE INVESTMENT TRUST|Main|5280|0.88|0.685|0.810|0.815|0.810|0.81|0.005|0.62|0.810 / 196|0.810 / 196|0.810 / 196|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|KLCC|KLCC PROP&REITS-STAPLED SEC|Main|5235SS|8.21|6.77|7.780|7.790|7.760|7.78|0.0|0.0|7.760 / 17|7.760 / 17|7.760 / 17|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|MQREIT|MRCB-QUILL REIT|Main|5123|1.19|0.995|1.080|1.090|1.080|1.09|0.0|0.0|1.090 / 57|1.090 / 57|1.090 / 57|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|PAVREIT|PAVILION REAL ESTATE INV TRUST|Main|5212|1.78|1.32|1.740|1.740|1.720|1.73|-0.02|-1.14|1.730 / 68|1.730 / 68|1.730 / 68|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|SUNREIT|SUNWAY REAL ESTATE INVT TRUST|Main|5176|1.8|1.48|1.770|1.790|1.760|1.77|0.0|0.0|1.760 / 2633|1.760 / 2633|1.760 / 2633|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|TWRREIT|TOWER REITS|Main|5111|1.15|0.885|0.900|0.900|0.900|0.9|0.0|0.0|0.900 / 50|0.900 / 50|0.900 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|UOAREIT|UOA REITS|Main|5110|1.54|1.29|1.340|1.340|1.340|1.34|0.0|0.0|1.340 / 14|1.340 / 14|1.340 / 14|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
9|YTLREIT|YTL HOSPITALITY REIT|Main|5109|1.29|1.07|1.290|1.290|1.280|1.29|0.0|0.0|1.280 / 1250|1.280 / 1250|1.280 / 1250|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ABLEGRP|ABLEGROUP BERHAD|Main|7086|0.135|0.07|0.080|0.080|0.075|0.08|0.0|0.0|0.075 / 1028|0.075 / 1028|0.075 / 1028|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ADVPKG|ADVANCED PACKAGING TECHNOLOGY|Main|9148|2.11|1.78|-|-|-|1.93|0.0|0.0|1.930 / 30|1.930 / 30|1.930 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AEM|AE MULTI HOLDINGS BHD|Main|7146|0.185|0.11|0.120|0.120|0.120|0.12|0.0|0.0|0.115 / 4145|0.115 / 4145|0.115 / 4145|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AEM-WA|AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019|Main|7146WA|0.07|0.005|-|-|-|0.005|0.0|0.0|0.005 / 13600|0.005 / 13600|0.005 / 13600|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AFUJIYA|ABM FUJIYA BERHAD|Main|5198|0.74|0.37|0.520|0.535|0.510|0.51|0.0|0.0|0.510 / 163|0.510 / 163|0.510 / 163|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AISB|AMALGAMATED INDUSTRIAL STEEL|Main|2682|0.395|0.2|-|-|-|0.265|0.0|0.0|0.260 / 156|0.260 / 156|0.260 / 156|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AJIYA|AJIYA BHD|Main|7609|0.64|0.5|0.565|0.565|0.540|0.54|0.0|0.0|0.540 / 349|0.540 / 349|0.540 / 349|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AJIYA-WA|AJIYA BERHAD - WARRANTS 2016/2021|Main|7609WA|0.185|0.085|-|-|-|0.105|0.0|0.0|0.095 / 200|0.095 / 200|0.095 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ALCOM|ALCOM GROUP BERHAD|Main|2674|0.905|0.42|0.495|0.500|0.495|0.5|-0.02|-3.85|0.500 / 21|0.500 / 21|0.500 / 21|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANALABS|ANALABS RESOURCES BHD|Main|7083|2.84|1.01|-|-|-|1.24|0.0|0.0|1.200 / 30|1.200 / 30|1.200 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANCOM|ANCOM BHD|Main|4758|0.755|0.405|0.505|0.505|0.495|0.5|-0.005|-0.99|0.500 / 52|0.500 / 52|0.500 / 52|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANNJOO|ANN JOO RESOURCES BHD|Main|6556|3.83|1.15|1.440|1.490|1.430|1.49|0.05|3.47|1.490 / 222|1.490 / 222|1.490 / 222|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANNJOO-PA|ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024|Main|6556PA|2.42|0.43|-|-|-|0.43|0.0|0.0|0.425 / 30|0.425 / 30|0.425 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANZO|ANZO HOLDINGS BERHAD|Main|9342|0.085|0.035|0.035|0.040|0.035|0.04|0.005|14.29|0.035 / 207329|0.035 / 207329|0.035 / 207329|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANZO-WA|ANZO HOLDINGS BERHAD-WARRANTS 2009/2019|Main|9342WA|0.035|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANZO-WB|ANZO HOLDINGS BERHAD-WARRANTS 2013/2023|Main|9342WB|0.045|0.015|-|-|-|0.025|0.0|0.0|0.015 / 2000|0.015 / 2000|0.015 / 2000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ANZO-WC|ANZO HOLDINGS BERHAD - WARRANTS 2017/2020|Main|9342WC|0.035|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|APB|APB RESOURCES BHD|Main|5568|0.95|0.725|-|-|-|0.785|0.0|0.0|0.710 / 51|0.710 / 51|0.710 / 51|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|APM|APM AUTOMOTIVE HOLDINGS BHD|Main|5015|3.82|2.68|2.930|2.930|2.930|2.93|-0.07|-2.33|2.930 / 33|2.930 / 33|2.930 / 33|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ARANK|A-RANK BHD|Main|7214|0.915|0.5|-|-|-|0.55|0.0|0.0|0.535 / 50|0.535 / 50|0.535 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ASTINO|ASTINO BHD|Main|7162|1.11|0.59|0.700|0.700|0.700|0.7|-0.005|-0.71|0.685 / 190|0.685 / 190|0.685 / 190|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATAIMS|ATA IMS BERHAD|Main|8176|1.88|1.34|1.800|1.810|1.790|1.8|0.0|0.0|1.800 / 4710|1.800 / 4710|1.800 / 4710|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATTA|ATTA GLOBAL GROUP BERHAD|Main|7099|1.05|0.545|0.705|0.750|0.705|0.725|0.045|6.62|0.725 / 20|0.725 / 20|0.725 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATTA-PA|ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022|Main|7099PA|0.35|0.105|0.195|0.195|0.170|0.17|0.01|6.25|0.155 / 700|0.155 / 700|0.155 / 700|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATTA-WB|ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22|Main|7099WB|0.295|0.07|0.110|0.115|0.110|0.115|0.015|15.0|0.110 / 519|0.110 / 519|0.110 / 519|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATTA-WC|ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024|Main|7099WC|0.285|0.08|0.120|0.120|0.095|0.095|0.015|18.75|0.095 / 984|0.095 / 984|0.095 / 984|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATURMJU|ATURMAJU RESOURCES BHD|Main|7181|0.6|0.1|0.310|0.310|0.290|0.295|-0.03|-9.23|0.295 / 226|0.295 / 226|0.295 / 226|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|ATURMJU-PA|ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024|Main|7181PA|0.06|0.02|0.055|0.055|0.050|0.05|-0.005|-9.09|0.050 / 27982|0.050 / 27982|0.050 / 27982|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AWC|AWC BERHAD|Main|7579|0.93|0.6|0.745|0.755|0.730|0.745|0.005|0.68|0.745 / 3002|0.745 / 3002|0.745 / 3002|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AWC-WA|AWC BERHAD - WARRANTS 2018/2023|Main|7579WA|0.25|0.14|0.205|0.210|0.200|0.21|0.01|5.0|0.205 / 278|0.205 / 278|0.205 / 278|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|AYS|AYS VENTURES BHD|Main|5021|0.445|0.32|0.350|0.355|0.350|0.355|0.0|0.0|0.350 / 180|0.350 / 180|0.350 / 180|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BIG|B.I.G. INDUSTRIES BHD|Main|7005|0.4|0.26|0.350|0.350|0.335|0.34|-0.01|-2.86|0.335 / 99|0.335 / 99|0.335 / 99|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BINTAI|BINTAI KINDEN CORPORATION BHD|Main|6998|0.195|0.115|0.145|0.145|0.140|0.145|0.0|0.0|0.140 / 3600|0.140 / 3600|0.140 / 3600|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BINTAI-WA|BINTAI KINDEN CORPORATION BERHAD - WARRANTS  A  2015/2020|Main|6998WA|0.1|0.025|0.050|0.050|0.045|0.045|0.0|0.0|0.045 / 990|0.045 / 990|0.045 / 990|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BJCORP|BERJAYA CORPORATION BHD|Main|3395|0.395|0.26|0.285|0.285|0.280|0.28|-0.005|-1.75|0.280 / 83621|0.280 / 83621|0.280 / 83621|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BJCORP-WB|BERJAYA COR BHD-WARRANTS 12/22|Main|3395WB|0.1|0.035|-|-|-|0.05|0.0|0.0|0.050 / 304|0.050 / 304|0.050 / 304|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BJCORP-WC|BERJAYA CORPORATION BERHAD-WARRANTS C 2016/2026|Main|3395WC|0.14|0.06|0.080|0.080|0.080|0.08|0.0|0.0|0.075 / 9100|0.075 / 9100|0.075 / 9100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BOILERM|BOILERMECH HOLDINGS BHD|Main|0168|0.79|0.5|0.590|0.590|0.580|0.58|-0.01|-1.69|0.570 / 20|0.570 / 20|0.570 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BORNOIL|BORNEO OIL BHD|Main|7036|0.09|0.04|0.045|0.045|0.040|0.045|0.0|0.0|0.040 / 800994|0.040 / 800994|0.040 / 800994|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BORNOIL-WC|BORNEO OIL BERHAD - WARRANTS C 2015/2025|Main|7036WC|0.04|0.01|0.015|0.020|0.015|0.02|0.0|0.0|0.015 / 42716|0.015 / 42716|0.015 / 42716|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BORNOIL-WD|BORNEO OIL BERHAD - WARRANTS D 2017/2027|Main|7036WD|0.045|0.015|0.020|0.020|0.015|0.02|0.0|0.0|0.015 / 44355|0.015 / 44355|0.015 / 44355|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BOXPAK|BOX-PAK (MALAYSIA) BHD|Main|6297|1.35|0.865|-|-|-|1.27|0.0|0.0|1.120 / 50|1.120 / 50|1.120 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BOXPAK-WA|BOX-PAK (MALAYSIA) BERHAD - WARRANTS 2017/2022|Main|6297WA|0.33|0.1|-|-|-|0.175|0.0|0.0|0.125 / 97|0.125 / 97|0.125 / 97|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BPPLAS|BP PLASTICS HOLDING BHD|Main|5100|1.17|0.85|1.040|1.060|1.040|1.04|-0.02|-1.89|1.040 / 18|1.040 / 18|1.040 / 18|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BRIGHT|BRIGHT PACKAGING INDUSTRY BHD|Main|9938|0.285|0.14|0.180|0.190|0.180|0.19|0.005|2.7|0.180 / 590|0.180 / 590|0.180 / 590|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BSLCORP|BSL CORPORATION BERHAD|Main|7221|0.62|0.26|0.385|0.385|0.365|0.385|-0.025|-6.1|0.375 / 115|0.375 / 115|0.375 / 115|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BSTEAD|BOUSTEAD HOLDINGS BHD|Main|2771|2.85|1.34|1.550|1.560|1.500|1.51|-0.05|-3.21|1.510 / 268|1.510 / 268|1.510 / 268|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BTM|BTM RESOURCES BHD|Main|7188|0.26|0.07|0.140|0.145|0.125|0.13|-0.015|-10.34|0.130 / 346|0.130 / 346|0.130 / 346|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BTM-WA|BTM RESOURCES BHD-WARR 09/19|Main|7188WA|0.1|0.01|0.015|0.015|0.015|0.015|-0.01|-40.0|0.015 / 100|0.015 / 100|0.015 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|BTM-WB|BTM RESOURCES BERHAD-WARRANTS 14/24|Main|7188WB|0.145|0.03|-|-|-|0.04|0.0|0.0|0.040 / 500|0.040 / 500|0.040 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CANONE|CAN-ONE BHD|Main|5105|2.88|1.83|2.700|2.730|2.690|2.73|0.03|1.11|2.730 / 50|2.730 / 50|2.730 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CAP|CHINA AUTOMOBILE PARTS HLD LTD|Main|5229|0.0|0.0|-|-|-|0.01|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CBIP|CB INDUSTRIAL PRODUCT HOLDING|Main|7076|1.72|0.96|1.090|1.100|1.080|1.1|0.01|0.92|1.090 / 254|1.090 / 254|1.090 / 254|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CBIP-WA|CB INDUSTRIAL PRODUCT HOLDING BERHAD-WA 14/19|Main|7076WA|0.255|0.015|0.020|0.020|0.020|0.02|0.005|33.33|0.015 / 4500|0.015 / 4500|0.015 / 4500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CCM|CHEMICAL COMPANY OF MALAYSIA|Main|2879|2.41|1.55|1.880|1.980|1.880|1.95|0.06|3.17|1.940 / 40|1.940 / 40|1.940 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CEPCO|CONCRETE ENGINEERING PRODUCTS|Main|8435|1.45|0.63|-|-|-|0.63|0.0|0.0|0.650 / 100|0.650 / 100|0.650 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CFM|COMPUTER FORMS (M) BHD|Main|8044|1.36|0.9|-|-|-|1.22|0.0|0.0|1.140 / 40|1.140 / 40|1.140 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CHINHIN|CHIN HIN GROUP BERHAD|Main|5273|1.13|0.63|0.770|0.770|0.750|0.755|-0.01|-1.31|0.755 / 1525|0.755 / 1525|0.755 / 1525|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CHINWEL|CHIN WELL HOLDINGS BHD|Main|5007|2.0|1.49|1.780|1.780|1.780|1.78|-0.01|-0.56|1.760 / 60|1.760 / 60|1.760 / 60|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CHOOBEE|CHOO BEE METAL INDUSTRIES BHD|Main|5797|2.69|1.41|1.690|1.700|1.670|1.7|0.01|0.59|1.680 / 10|1.680 / 10|1.680 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CHUAN|CHUAN HUAT RESOURCES BHD|Main|7016|0.51|0.23|0.345|0.345|0.345|0.345|-0.005|-1.43|0.310 / 151|0.310 / 151|0.310 / 151|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CICB|CENTRAL INDUSTRIAL CORPORATION|Main|8052|1.45|0.42|0.520|0.520|0.520|0.52|0.04|8.33|0.500 / 12|0.500 / 12|0.500 / 12|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CME|CME GROUP BHD|Main|7018|0.06|0.035|0.040|0.040|0.040|0.04|0.0|0.0|0.040 / 925|0.040 / 925|0.040 / 925|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CME-WA|CME GROUP BERHAD - WARRANTS 2018/2028|Main|7018WA|0.045|0.025|-|-|-|0.03|0.0|0.0|0.025 / 50000|0.025 / 50000|0.025 / 50000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CMSB|CAHYA MATA SARAWAK BHD|Main|2852|4.42|1.74|3.020|3.080|2.990|3.0|0.01|0.33|2.990 / 274|2.990 / 274|2.990 / 274|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CNASIA|CN ASIA CORPORATION BHD|Main|7986|0.9|0.4|0.410|0.410|0.410|0.41|-0.05|-10.87|0.410 / 50|0.410 / 50|0.410 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|COMCORP|COMINTEL CORPORATION BHD|Main|7195|0.835|0.08|0.145|0.155|0.135|0.135|-0.02|-12.9|0.135 / 848|0.135 / 848|0.135 / 848|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|COMFORT|COMFORT GLOVES BERHAD|Main|2127|1.16|0.69|0.870|0.870|0.860|0.865|-0.005|-0.57|0.865 / 125|0.865 / 125|0.865 / 125|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|COMPUGT|COMPUGATES HOLDINGS BHD|Main|5037|0.035|0.02|0.025|0.025|0.025|0.025|0.0|0.0|0.025 / 40|0.025 / 40|0.025 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CSCSTEL|CSC STEEL HOLDINGS BERHAD|Main|5094|1.62|0.975|1.170|1.180|1.170|1.18|0.01|0.85|1.170 / 559|1.170 / 559|1.170 / 559|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CYL|CYL CORPORATION BHD|Main|7157|0.69|0.47|0.510|0.550|0.510|0.55|0.04|7.84|0.540 / 20|0.540 / 20|0.540 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CYMAO|CYMAO HOLDINGS BHD|Main|5082|0.41|0.295|-|-|-|0.36|0.0|0.0|0.330 / 100|0.330 / 100|0.330 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|CYPARK|CYPARK RESOURCES BERHAD|Main|5184|2.67|1.5|1.720|1.760|1.720|1.75|0.0|0.0|1.740 / 54|1.740 / 54|1.740 / 54|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|DAIBOCI|DAIBOCHI BERHAD|Main|8125|2.41|1.56|1.590|1.590|1.580|1.59|0.0|0.0|1.580 / 188|1.580 / 188|1.580 / 188|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
10|DAIBOCI-WB|DAIBOCHI BERHAD - WARRANTS 2017/2022|Main|8125WB|0.48|0.15|0.155|0.185|0.155|0.185|-0.005|-2.63|0.160 / 1|0.160 / 1|0.160 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
